Serial,Latitude,Longitude,Type,SensorType,Code,BeginTime,EndTime,LAT,LNG
PI040298AD5J214199,-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_ed4aaqw1,2018-09-13T10:25:16.000Z,2019-01-20T15:57:56.000Z,52.57899999999999,-7.189
"PI040298AD5J214293. FuturePractice:,Id:426,LandCoverOverlay:,LandCoverTypes:[Additional:[Other broad leaved and coniferous trees],Cover:< 5%,Id:4054,Name:Trees,Additional:[Other shrubs],Cover:< 5%,Id:4055,Name:Shrubs,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.2894554,Longitude:-6.79739428,ParcelSize:1  5 ha,Photos:,SensorId:Hill field 4,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:,SlopePosition:Micro-low,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2018-12-01T13:34:28.130936+00:",-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_jmp6earb,2018-09-13T10:30:44.000Z,2019-02-23T13:52:55.000Z,52.57899999999999,-7.189
"PI040298AD5J214293. FuturePractice:,Id:426,LandCoverOverlay:,LandCoverTypes:[Additional:[Other broad leaved and coniferous trees],Cover:< 5%,Id:4054,Name:Trees,Additional:[Other shrubs],Cover:< 5%,Id:4055,Name:Shrubs,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.2894554,Longitude:-6.79739428,ParcelSize:1  5 ha,Photos:,SensorId:Hill field 4,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:,SlopePosition:Micro-low,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2018-12-01T13:34:28.130936+00:",-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_jmp6earb,2018-09-13T10:30:44.000Z,2019-02-23T13:52:55.000Z,52.57899999999999,-7.189
"PI040298AD5J214293. FuturePractice:,Id:426,LandCoverOverlay:,LandCoverTypes:[Additional:[Other broad leaved and coniferous trees],Cover:< 5%,Id:4054,Name:Trees,Additional:[Other shrubs],Cover:< 5%,Id:4055,Name:Shrubs,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.2894554,Longitude:-6.79739428,ParcelSize:1  5 ha,Photos:,SensorId:Hill field 4,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:,SlopePosition:Micro-low,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2018-12-01T13:34:28.130936+00:",-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_jmp6earb,2018-09-13T10:30:44.000Z,2019-02-23T13:52:55.000Z,52.57899999999999,-7.189
"PI040298AD5J214293. FuturePractice:,Id:426,LandCoverOverlay:,LandCoverTypes:[Additional:[Other broad leaved and coniferous trees],Cover:< 5%,Id:4054,Name:Trees,Additional:[Other shrubs],Cover:< 5%,Id:4055,Name:Shrubs,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.2894554,Longitude:-6.79739428,ParcelSize:1  5 ha,Photos:,SensorId:Hill field 4,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:,SlopePosition:Micro-low,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2018-12-01T13:34:28.130936+00:",-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_jmp6earb,2018-09-13T10:30:44.000Z,2019-02-23T13:52:55.000Z,52.57899999999999,-7.189
"PI040298AD5J214293. FuturePractice:,Id:426,LandCoverOverlay:,LandCoverTypes:[Additional:[Other broad leaved and coniferous trees],Cover:< 5%,Id:4054,Name:Trees,Additional:[Other shrubs],Cover:< 5%,Id:4055,Name:Shrubs,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.2894554,Longitude:-6.79739428,ParcelSize:1  5 ha,Photos:,SensorId:Hill field 4,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:,SlopePosition:Micro-low,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2018-12-01T13:34:28.130936+00:",-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_jmp6earb,2018-09-13T10:30:44.000Z,2019-02-23T13:52:55.000Z,52.57899999999999,-7.189
"PI040298AD5J214293. FuturePractice:,Id:426,LandCoverOverlay:,LandCoverTypes:[Additional:[Other broad leaved and coniferous trees],Cover:< 5%,Id:4054,Name:Trees,Additional:[Other shrubs],Cover:< 5%,Id:4055,Name:Shrubs,Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.2894554,Longitude:-6.79739428,ParcelSize:1  5 ha,Photos:,SensorId:Hill field 4,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:,SlopePosition:Micro-low,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2018-12-01T13:34:28.130936+00:",-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_jmp6earb,2018-09-13T10:30:44.000Z,2019-02-23T13:52:55.000Z,52.57899999999999,-7.189
PI040298AD5J215001,-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_bej070bs,2018-09-13T10:14:30.000Z,2019-04-06T13:22:32.000Z,52.57899999999999,-7.189
PI040298AD5J215001,-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_bej070bs,2018-09-13T10:14:30.000Z,2019-04-06T13:22:32.000Z,52.57899999999999,-7.189
PI040298AD5J215001,-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_bej070bs,2018-09-13T10:14:30.000Z,2019-04-06T13:22:32.000Z,52.57899999999999,-7.189
PI040298AD5J215001,-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_bej070bs,2018-09-13T10:14:30.000Z,2019-04-06T13:22:32.000Z,52.57899999999999,-7.189
PI040298AD5J215001,-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_bej070bs,2018-09-13T10:14:30.000Z,2019-04-06T13:22:32.000Z,52.57899999999999,-7.189
PI040298AD5J215001,-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_bej070bs,2018-09-13T10:14:30.000Z,2019-04-06T13:22:32.000Z,52.57899999999999,-7.189
PI040298AD5J214734,-7.188,52.58,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_tfe3ptn7,2018-09-12T15:31:18.000Z,2019-04-06T13:09:10.000Z,52.58,-7.188
PI040298AD5J214734,-7.188,52.58,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_tfe3ptn7,2018-09-12T15:31:18.000Z,2019-04-06T13:09:10.000Z,52.58,-7.188
PI040298AD5J214734,-7.188,52.58,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_tfe3ptn7,2018-09-12T15:31:18.000Z,2019-04-06T13:09:10.000Z,52.58,-7.188
PI040298AD5J214734,-7.188,52.58,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_tfe3ptn7,2018-09-12T15:31:18.000Z,2019-04-06T13:09:10.000Z,52.58,-7.188
PI040298AD5J214734,-7.188,52.58,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_tfe3ptn7,2018-09-12T15:31:18.000Z,2019-04-06T13:09:10.000Z,52.58,-7.188
PI040298AD5J214734,-7.188,52.58,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_tfe3ptn7,2018-09-12T15:31:18.000Z,2019-04-06T13:09:10.000Z,52.58,-7.188
PI040298AD5J215093,-7.192,52.58,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_n1j1hn87,2018-09-10T14:15:26.000Z,2019-01-25T11:40:36.000Z,52.58,-7.192
PI040298AD5J215093,-7.192,52.58,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_n1j1hn87,2018-09-10T14:15:26.000Z,2019-01-25T11:40:36.000Z,52.58,-7.192
PI040298AD5J215093,-7.192,52.58,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_n1j1hn87,2018-09-10T14:15:26.000Z,2019-01-25T11:40:36.000Z,52.58,-7.192
PI040298AD5J215093,-7.192,52.58,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_n1j1hn87,2018-09-10T14:15:26.000Z,2019-01-25T11:40:36.000Z,52.58,-7.192
PI040298AD5J215093,-7.192,52.58,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_n1j1hn87,2018-09-10T14:15:26.000Z,2019-01-25T11:40:36.000Z,52.58,-7.192
PI040298AD5J215093,-7.192,52.58,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_n1j1hn87,2018-09-10T14:15:26.000Z,2019-01-25T11:40:36.000Z,52.58,-7.192
"PI040298AD5J214626. FuturePractice:,Id:427,LandCoverOverlay:,LandCoverTypes:[Additional:[],Cover:> 91%,Id:4057,Name:Other ground covering plants (weeds, grasses)],LandManagement:,LandUseArea:Cultivated, agricultural land,LandUseSpot:Field or grazing pasture,Latitude:52.2898178,Longitude:-6.796551,ParcelSize:1  5 ha,Photos:,SensorId:Hill Field 5,SensorMissionManagement:true,SensorOnMulchedGround:false,SensorOvergrown:true,SensorShadedByTrees:false,SlopeAspect:,SlopePosition:Flat,SoilTextureClay:,SoilTextureSand:,SoilTextureSilt:,StoneContent:,SubmissionTimestamp:2018-12-01T13:34:36.505333+00:",-7.189,52.57899999999999,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_begrhgep,2018-09-13T10:42:34.000Z,2019-04-06T13:08:14.000Z,52.57899999999999,-7.189
